Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,1,0,agent0,0,1,0,east,WaitToNormLearningAgent0,4,1,0,west
0,1,1,agent0,1,1,0,north,WaitToNormLearningAgent0,3,1,0,west
0,1,2,agent0,1,2,0,east,WaitToNormLearningAgent0,2,1,0,south
0,1,3,agent0,2,2,0,east,WaitToNormLearningAgent0,2,0,0,west
0,1,4,agent0,3,2,0,east,WaitToNormLearningAgent0,1,0,0,north
0,1,5,agent0,4,2,0,south,WaitToNormLearningAgent0,1,1,0,west
0,1,6,agent0,4,1,0,null,WaitToNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,2,0,agent0,0,1,0,east,WaitToNormLearningAgent0,4,1,0,north
0,2,1,agent0,1,1,0,north,WaitToNormLearningAgent0,4,2,0,west
0,2,2,agent0,1,2,0,east,WaitToNormLearningAgent0,3,2,0,west
0,2,3,agent0,1,2,0,east,WaitToNormLearningAgent0,3,2,0,south
0,2,4,agent0,2,2,0,east,WaitToNormLearningAgent0,3,1,0,west
0,2,5,agent0,3,2,0,east,WaitToNormLearningAgent0,2,1,0,west
0,2,6,agent0,4,2,0,south,WaitToNormLearningAgent0,1,1,0,west
0,2,7,agent0,4,1,0,null,WaitToNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,3,0,agent0,0,1,0,north,WaitToNormLearningAgent0,4,1,0,south
0,3,1,agent0,0,2,0,east,WaitToNormLearningAgent0,4,0,0,north
0,3,2,agent0,1,2,0,east,WaitToNormLearningAgent0,4,1,0,west
0,3,3,agent0,2,2,0,east,WaitToNormLearningAgent0,3,1,0,west
0,3,4,agent0,3,2,0,east,WaitToNormLearningAgent0,2,1,0,west
0,3,5,agent0,4,2,0,south,WaitToNormLearningAgent0,1,1,0,west
0,3,6,agent0,4,1,0,null,WaitToNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,4,0,agent0,0,1,0,east,WaitToNormLearningAgent0,4,1,0,noop
0,4,1,agent0,1,1,0,east,WaitToNormLearningAgent0,4,1,0,noop
0,4,2,agent0,2,1,0,east,WaitToNormLearningAgent0,4,1,0,west
0,4,3,agent0,2,1,0,north,WaitToNormLearningAgent0,4,1,0,west
0,4,4,agent0,2,2,0,east,WaitToNormLearningAgent0,3,1,0,west
0,4,5,agent0,3,2,0,east,WaitToNormLearningAgent0,2,1,0,west
0,4,6,agent0,4,2,0,south,WaitToNormLearningAgent0,1,1,0,west
0,4,7,agent0,4,1,0,null,WaitToNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,5,0,agent0,0,1,0,north,WaitToNormLearningAgent0,4,1,0,south
0,5,1,agent0,0,2,0,east,WaitToNormLearningAgent0,4,0,0,north
0,5,2,agent0,1,2,0,east,WaitToNormLearningAgent0,4,1,0,west
0,5,3,agent0,2,2,0,east,WaitToNormLearningAgent0,3,1,0,west
0,5,4,agent0,3,2,0,east,WaitToNormLearningAgent0,2,1,0,west
0,5,5,agent0,4,2,0,south,WaitToNormLearningAgent0,1,1,0,west
0,5,6,agent0,4,1,0,null,WaitToNormLearningAgent0,0,1,0,null
